ToyId,Arrival_time,Duration
3341,2014 1 1 4 16,9
3342,2014 1 1 4 16,10
3343,2014 1 1 4 16,12
3344,2014 1 1 4 16,13
3345,2014 1 1 4 16,19
3346,2014 1 1 4 16,21
3347,2014 1 1 4 16,21
3348,2014 1 1 4 16,25
3349,2014 1 1 4 16,29
3350,2014 1 1 4 16,41
3351,2014 1 1 4 16,48
3352,2014 1 1 4 16,59
3353,2014 1 1 4 17,3
3354,2014 1 1 4 17,3
3355,2014 1 1 4 17,4
3356,2014 1 1 4 17,4
3357,2014 1 1 4 17,5
3358,2014 1 1 4 17,5
3359,2014 1 1 4 17,6
3360,2014 1 1 4 17,10
3361,2014 1 1 4 17,10
3362,2014 1 1 4 17,36
3363,2014 1 1 4 17,41
3364,2014 1 1 4 17,105
3365,2014 1 1 4 18,4
3366,2014 1 1 4 18,5
3367,2014 1 1 4 18,8
3368,2014 1 1 4 18,24
3369,2014 1 1 4 18,26
3370,2014 1 1 4 18,28
3371,2014 1 1 4 18,34
3372,2014 1 1 4 18,36
3373,2014 1 1 4 18,36
3374,2014 1 1 4 18,65
3375,2014 1 1 4 18,251
3376,2014 1 1 4 19,2
3377,2014 1 1 4 19,2
3378,2014 1 1 4 19,3
3379,2014 1 1 4 19,4
3380,2014 1 1 4 19,4
3381,2014 1 1 4 19,4
3382,2014 1 1 4 19,5
3383,2014 1 1 4 19,6
3384,2014 1 1 4 19,7
3385,2014 1 1 4 19,7
3386,2014 1 1 4 19,8
3387,2014 1 1 4 19,9
3388,2014 1 1 4 19,9
3389,2014 1 1 4 19,11
3390,2014 1 1 4 19,16
3391,2014 1 1 4 19,40
3392,2014 1 1 4 20,2
3393,2014 1 1 4 20,7
3394,2014 1 1 4 20,7
3395,2014 1 1 4 20,8
3396,2014 1 1 4 20,15
3397,2014 1 1 4 20,23
3398,2014 1 1 4 20,32
3399,2014 1 1 4 20,52
3400,2014 1 1 4 20,56
3401,2014 1 1 4 21,2
3402,2014 1 1 4 21,3
3403,2014 1 1 4 21,4
3404,2014 1 1 4 21,4
3405,2014 1 1 4 21,5
3406,2014 1 1 4 21,5
3407,2014 1 1 4 21,5
3408,2014 1 1 4 21,6
3409,2014 1 1 4 21,6
3410,2014 1 1 4 21,7
3411,2014 1 1 4 21,8
3412,2014 1 1 4 21,8
3413,2014 1 1 4 21,13
3414,2014 1 1 4 21,37
3415,2014 1 1 4 21,62
3416,2014 1 1 4 22,3
3417,2014 1 1 4 22,3
3418,2014 1 1 4 22,4
3419,2014 1 1 4 22,4
3420,2014 1 1 4 22,9
3421,2014 1 1 4 22,12
3422,2014 1 1 4 22,14
3423,2014 1 1 4 22,15
3424,2014 1 1 4 22,15
3425,2014 1 1 4 22,19
3426,2014 1 1 4 22,21
3427,2014 1 1 4 22,23
3428,2014 1 1 4 22,64
3429,2014 1 1 4 23,2
3430,2014 1 1 4 23,4
3431,2014 1 1 4 23,4
3432,2014 1 1 4 23,5
3433,2014 1 1 4 23,5
3434,2014 1 1 4 23,6
3435,2014 1 1 4 23,7
3436,2014 1 1 4 23,8
3437,2014 1 1 4 23,11
3438,2014 1 1 4 23,12
3439,2014 1 1 4 23,20
3440,2014 1 1 4 23,22
3441,2014 1 1 4 23,27
3442,2014 1 1 4 23,30
3443,2014 1 1 4 23,34
3444,2014 1 1 4 23,38
3445,2014 1 1 4 23,75
3446,2014 1 1 4 23,76
3447,2014 1 1 4 24,1
3448,2014 1 1 4 24,4
3449,2014 1 1 4 24,4
3450,2014 1 1 4 24,5
3451,2014 1 1 4 24,6
3452,2014 1 1 4 24,6
3453,2014 1 1 4 24,7
3454,2014 1 1 4 24,7
3455,2014 1 1 4 24,8
3456,2014 1 1 4 24,9
3457,2014 1 1 4 24,12
3458,2014 1 1 4 24,13
3459,2014 1 1 4 24,14
3460,2014 1 1 4 24,19
3461,2014 1 1 4 24,23
3462,2014 1 1 4 24,31
3463,2014 1 1 4 24,38
3464,2014 1 1 4 24,121
3465,2014 1 1 4 24,128
3466,2014 1 1 4 24,314
3467,2014 1 1 4 25,2
3468,2014 1 1 4 25,2
3469,2014 1 1 4 25,6
3470,2014 1 1 4 25,6
3471,2014 1 1 4 25,7
3472,2014 1 1 4 25,7
3473,2014 1 1 4 25,8
3474,2014 1 1 4 25,10
3475,2014 1 1 4 25,12
3476,2014 1 1 4 25,15
3477,2014 1 1 4 25,16
3478,2014 1 1 4 25,19
3479,2014 1 1 4 25,34
3480,2014 1 1 4 25,35
3481,2014 1 1 4 25,41
3482,2014 1 1 4 25,45
3483,2014 1 1 4 25,54
3484,2014 1 1 4 25,68
3485,2014 1 1 4 25,118
3486,2014 1 1 4 25,240
3487,2014 1 1 4 26,2
3488,2014 1 1 4 26,2
3489,2014 1 1 4 26,4
3490,2014 1 1 4 26,4
3491,2014 1 1 4 26,4
3492,2014 1 1 4 26,4
3493,2014 1 1 4 26,7
3494,2014 1 1 4 26,8
3495,2014 1 1 4 26,9
3496,2014 1 1 4 26,10
3497,2014 1 1 4 26,12
3498,2014 1 1 4 26,17
3499,2014 1 1 4 26,33
3500,2014 1 1 4 26,51
3501,2014 1 1 4 26,79
3502,2014 1 1 4 26,303
3503,2014 1 1 4 26,520
3504,2014 1 1 4 27,1
3505,2014 1 1 4 27,3
3506,2014 1 1 4 27,5
3507,2014 1 1 4 27,7
3508,2014 1 1 4 27,8
3509,2014 1 1 4 27,8
3510,2014 1 1 4 27,10
3511,2014 1 1 4 27,13
3512,2014 1 1 4 27,14
3513,2014 1 1 4 27,16
3514,2014 1 1 4 27,19
3515,2014 1 1 4 27,24
3516,2014 1 1 4 27,25
3517,2014 1 1 4 27,36
3518,2014 1 1 4 27,100
3519,2014 1 1 4 28,3
3520,2014 1 1 4 28,3
3521,2014 1 1 4 28,3
3522,2014 1 1 4 28,3
3523,2014 1 1 4 28,3
3524,2014 1 1 4 28,5
3525,2014 1 1 4 28,8
3526,2014 1 1 4 28,8
3527,2014 1 1 4 28,9
3528,2014 1 1 4 28,10
3529,2014 1 1 4 28,13
3530,2014 1 1 4 28,22
3531,2014 1 1 4 28,23
3532,2014 1 1 4 28,23
3533,2014 1 1 4 28,34
3534,2014 1 1 4 28,44
3535,2014 1 1 4 28,70
3536,2014 1 1 4 29,4
3537,2014 1 1 4 29,5
3538,2014 1 1 4 29,5
3539,2014 1 1 4 29,10
3540,2014 1 1 4 29,14
3541,2014 1 1 4 29,17
3542,2014 1 1 4 29,18
3543,2014 1 1 4 29,18
3544,2014 1 1 4 29,23
3545,2014 1 1 4 29,29
3546,2014 1 1 4 29,55
3547,2014 1 1 4 29,90
3548,2014 1 1 4 30,4
3549,2014 1 1 4 30,4
3550,2014 1 1 4 30,4
3551,2014 1 1 4 30,6
3552,2014 1 1 4 30,6
3553,2014 1 1 4 30,7
3554,2014 1 1 4 30,10
3555,2014 1 1 4 30,11
3556,2014 1 1 4 30,11
3557,2014 1 1 4 30,12
3558,2014 1 1 4 30,16
3559,2014 1 1 4 30,21
3560,2014 1 1 4 30,27
3561,2014 1 1 4 30,28
3562,2014 1 1 4 30,238
3563,2014 1 1 4 31,1
3564,2014 1 1 4 31,1
3565,2014 1 1 4 31,3
3566,2014 1 1 4 31,6
3567,2014 1 1 4 31,6
3568,2014 1 1 4 31,6
3569,2014 1 1 4 31,7
3570,2014 1 1 4 31,9
3571,2014 1 1 4 31,15
3572,2014 1 1 4 31,19
3573,2014 1 1 4 31,23
3574,2014 1 1 4 31,29
3575,2014 1 1 4 31,54
3576,2014 1 1 4 31,62
3577,2014 1 1 4 31,67
3578,2014 1 1 4 31,220
3579,2014 1 1 4 32,1
3580,2014 1 1 4 32,4
3581,2014 1 1 4 32,12
3582,2014 1 1 4 32,13
3583,2014 1 1 4 32,13
3584,2014 1 1 4 32,18
3585,2014 1 1 4 32,19
3586,2014 1 1 4 32,136
3587,2014 1 1 4 33,2
3588,2014 1 1 4 33,3
3589,2014 1 1 4 33,4
3590,2014 1 1 4 33,5
3591,2014 1 1 4 33,6
3592,2014 1 1 4 33,7
3593,2014 1 1 4 33,8
3594,2014 1 1 4 33,10
3595,2014 1 1 4 33,12
3596,2014 1 1 4 33,13
3597,2014 1 1 4 33,18
3598,2014 1 1 4 33,42
3599,2014 1 1 4 33,71
3600,2014 1 1 4 34,2
3601,2014 1 1 4 34,4
3602,2014 1 1 4 34,6
3603,2014 1 1 4 34,6
3604,2014 1 1 4 34,7
3605,2014 1 1 4 34,9
3606,2014 1 1 4 34,12
3607,2014 1 1 4 34,12
3608,2014 1 1 4 34,18
3609,2014 1 1 4 34,30
3610,2014 1 1 4 34,30
3611,2014 1 1 4 34,33
3612,2014 1 1 4 34,34
3613,2014 1 1 4 34,51
3614,2014 1 1 4 34,102
3615,2014 1 1 4 35,3
3616,2014 1 1 4 35,3
3617,2014 1 1 4 35,4
3618,2014 1 1 4 35,5
3619,2014 1 1 4 35,5
3620,2014 1 1 4 35,6
3621,2014 1 1 4 35,9
3622,2014 1 1 4 35,20
3623,2014 1 1 4 35,24
3624,2014 1 1 4 36,1
3625,2014 1 1 4 36,1
3626,2014 1 1 4 36,3
3627,2014 1 1 4 36,4
3628,2014 1 1 4 36,5
3629,2014 1 1 4 36,6
3630,2014 1 1 4 36,6
3631,2014 1 1 4 36,8
3632,2014 1 1 4 36,10
3633,2014 1 1 4 36,14
3634,2014 1 1 4 36,15
3635,2014 1 1 4 36,18
3636,2014 1 1 4 36,18
3637,2014 1 1 4 36,24
3638,2014 1 1 4 36,29
3639,2014 1 1 4 36,36
3640,2014 1 1 4 36,44
3641,2014 1 1 4 36,68
3642,2014 1 1 4 36,121
3643,2014 1 1 4 36,138
3644,2014 1 1 4 37,3
3645,2014 1 1 4 37,7
3646,2014 1 1 4 37,9
3647,2014 1 1 4 37,10
3648,2014 1 1 4 37,13
3649,2014 1 1 4 37,17
3650,2014 1 1 4 37,23
3651,2014 1 1 4 37,23
3652,2014 1 1 4 37,24
3653,2014 1 1 4 37,45
3654,2014 1 1 4 37,67
3655,2014 1 1 4 37,80
3656,2014 1 1 4 37,153
3657,2014 1 1 4 37,277
3658,2014 1 1 4 38,1
3659,2014 1 1 4 38,3
3660,2014 1 1 4 38,5
3661,2014 1 1 4 38,7
3662,2014 1 1 4 38,12
3663,2014 1 1 4 38,12
3664,2014 1 1 4 38,18
3665,2014 1 1 4 38,21
3666,2014 1 1 4 38,37
3667,2014 1 1 4 38,55
3668,2014 1 1 4 38,157
3669,2014 1 1 4 39,2
3670,2014 1 1 4 39,4
3671,2014 1 1 4 39,6
3672,2014 1 1 4 39,8
3673,2014 1 1 4 39,11
3674,2014 1 1 4 39,15
3675,2014 1 1 4 39,56
3676,2014 1 1 4 40,11
3677,2014 1 1 4 40,34
3678,2014 1 1 4 40,37
3679,2014 1 1 4 40,51
3680,2014 1 1 4 40,54
3681,2014 1 1 4 40,165
3682,2014 1 1 4 40,208
3683,2014 1 1 4 41,2
3684,2014 1 1 4 41,2
3685,2014 1 1 4 41,4
3686,2014 1 1 4 41,7
3687,2014 1 1 4 41,11
3688,2014 1 1 4 41,18
3689,2014 1 1 4 41,24
3690,2014 1 1 4 41,33
3691,2014 1 1 4 41,33
3692,2014 1 1 4 41,36
3693,2014 1 1 4 41,36
3694,2014 1 1 4 41,49
3695,2014 1 1 4 41,77
3696,2014 1 1 4 41,259
3697,2014 1 1 4 42,2
3698,2014 1 1 4 42,3
3699,2014 1 1 4 42,3
3700,2014 1 1 4 42,3
3701,2014 1 1 4 42,5
3702,2014 1 1 4 42,6
3703,2014 1 1 4 42,7
3704,2014 1 1 4 42,10
3705,2014 1 1 4 42,21
3706,2014 1 1 4 42,22
3707,2014 1 1 4 42,25
3708,2014 1 1 4 42,38
3709,2014 1 1 4 42,47
3710,2014 1 1 4 42,55
3711,2014 1 1 4 43,1
3712,2014 1 1 4 43,3
3713,2014 1 1 4 43,3
3714,2014 1 1 4 43,3
3715,2014 1 1 4 43,4
3716,2014 1 1 4 43,7
3717,2014 1 1 4 43,7
3718,2014 1 1 4 43,8
3719,2014 1 1 4 43,13
3720,2014 1 1 4 43,17
3721,2014 1 1 4 43,40
3722,2014 1 1 4 43,44
3723,2014 1 1 4 43,74
3724,2014 1 1 4 43,101
3725,2014 1 1 4 43,139
3726,2014 1 1 4 44,1
3727,2014 1 1 4 44,7
3728,2014 1 1 4 44,9
3729,2014 1 1 4 44,9
3730,2014 1 1 4 44,23
3731,2014 1 1 4 44,34
3732,2014 1 1 4 44,35
3733,2014 1 1 4 44,47
3734,2014 1 1 4 44,53
3735,2014 1 1 4 44,66
3736,2014 1 1 4 45,2
3737,2014 1 1 4 45,5
3738,2014 1 1 4 45,7
3739,2014 1 1 4 45,8
3740,2014 1 1 4 45,13
3741,2014 1 1 4 45,15
3742,2014 1 1 4 45,26
3743,2014 1 1 4 45,35
3744,2014 1 1 4 45,63
3745,2014 1 1 4 45,100
3746,2014 1 1 4 46,2
3747,2014 1 1 4 46,3
3748,2014 1 1 4 46,6
3749,2014 1 1 4 46,6
3750,2014 1 1 4 46,7
3751,2014 1 1 4 46,9
3752,2014 1 1 4 46,14
3753,2014 1 1 4 46,15
3754,2014 1 1 4 46,17
3755,2014 1 1 4 46,19
3756,2014 1 1 4 46,30
3757,2014 1 1 4 46,45
3758,2014 1 1 4 46,46
3759,2014 1 1 4 47,2
3760,2014 1 1 4 47,3
3761,2014 1 1 4 47,6
3762,2014 1 1 4 47,7
3763,2014 1 1 4 47,8
3764,2014 1 1 4 47,8
3765,2014 1 1 4 47,9
3766,2014 1 1 4 47,34
3767,2014 1 1 4 47,41
3768,2014 1 1 4 47,96
3769,2014 1 1 4 48,3
3770,2014 1 1 4 48,6
3771,2014 1 1 4 48,7
3772,2014 1 1 4 48,7
3773,2014 1 1 4 48,8
3774,2014 1 1 4 48,10
3775,2014 1 1 4 48,18
3776,2014 1 1 4 48,19
3777,2014 1 1 4 48,20
3778,2014 1 1 4 48,23
3779,2014 1 1 4 48,24
3780,2014 1 1 4 48,27
3781,2014 1 1 4 48,36
3782,2014 1 1 4 48,132
3783,2014 1 1 4 49,2
3784,2014 1 1 4 49,3
3785,2014 1 1 4 49,3
3786,2014 1 1 4 49,5
3787,2014 1 1 4 49,6
3788,2014 1 1 4 49,6
3789,2014 1 1 4 49,7
3790,2014 1 1 4 49,8
3791,2014 1 1 4 49,8
3792,2014 1 1 4 49,9
3793,2014 1 1 4 49,11
3794,2014 1 1 4 49,14
3795,2014 1 1 4 49,15
3796,2014 1 1 4 49,15
3797,2014 1 1 4 49,24
3798,2014 1 1 4 50,2
3799,2014 1 1 4 50,3
3800,2014 1 1 4 50,3
3801,2014 1 1 4 50,3
3802,2014 1 1 4 50,4
3803,2014 1 1 4 50,5
3804,2014 1 1 4 50,5
3805,2014 1 1 4 50,6
3806,2014 1 1 4 50,11
3807,2014 1 1 4 50,11
3808,2014 1 1 4 50,12
3809,2014 1 1 4 50,14
3810,2014 1 1 4 50,15
3811,2014 1 1 4 50,20
3812,2014 1 1 4 50,27
3813,2014 1 1 4 50,318
3814,2014 1 1 4 51,1
3815,2014 1 1 4 51,2
3816,2014 1 1 4 51,2
3817,2014 1 1 4 51,2
3818,2014 1 1 4 51,3
3819,2014 1 1 4 51,3
3820,2014 1 1 4 51,5
3821,2014 1 1 4 51,15
3822,2014 1 1 4 51,20
3823,2014 1 1 4 51,20
3824,2014 1 1 4 51,20
3825,2014 1 1 4 51,26
3826,2014 1 1 4 51,30
3827,2014 1 1 4 51,108
3828,2014 1 1 4 51,123
3829,2014 1 1 4 51,234
3830,2014 1 1 4 52,4
3831,2014 1 1 4 52,4
3832,2014 1 1 4 52,8
3833,2014 1 1 4 52,9
3834,2014 1 1 4 52,9
3835,2014 1 1 4 52,11
3836,2014 1 1 4 52,13
3837,2014 1 1 4 52,13
3838,2014 1 1 4 52,19
3839,2014 1 1 4 52,19
3840,2014 1 1 4 52,22
3841,2014 1 1 4 52,48
3842,2014 1 1 4 52,100
3843,2014 1 1 4 53,2
3844,2014 1 1 4 53,2
3845,2014 1 1 4 53,3
3846,2014 1 1 4 53,6
3847,2014 1 1 4 53,7
3848,2014 1 1 4 53,7
3849,2014 1 1 4 53,9
3850,2014 1 1 4 53,11
3851,2014 1 1 4 53,12
3852,2014 1 1 4 53,17
3853,2014 1 1 4 53,20
3854,2014 1 1 4 53,77
3855,2014 1 1 4 54,3
3856,2014 1 1 4 54,4
3857,2014 1 1 4 54,4
3858,2014 1 1 4 54,5
3859,2014 1 1 4 54,16
3860,2014 1 1 4 54,103
3861,2014 1 1 4 55,1
3862,2014 1 1 4 55,3
3863,2014 1 1 4 55,5
3864,2014 1 1 4 55,5
3865,2014 1 1 4 55,6
3866,2014 1 1 4 55,7
3867,2014 1 1 4 55,9
3868,2014 1 1 4 55,9
3869,2014 1 1 4 55,12
3870,2014 1 1 4 55,12
3871,2014 1 1 4 55,15
3872,2014 1 1 4 55,17
3873,2014 1 1 4 55,30
3874,2014 1 1 4 55,55
3875,2014 1 1 4 56,1
3876,2014 1 1 4 56,1
3877,2014 1 1 4 56,5
3878,2014 1 1 4 56,10
3879,2014 1 1 4 56,12
3880,2014 1 1 4 56,13
3881,2014 1 1 4 56,14
3882,2014 1 1 4 56,21
3883,2014 1 1 4 56,36
3884,2014 1 1 4 56,57
3885,2014 1 1 4 57,2
3886,2014 1 1 4 57,3
3887,2014 1 1 4 57,4
3888,2014 1 1 4 57,4
3889,2014 1 1 4 57,4
3890,2014 1 1 4 57,5
3891,2014 1 1 4 57,5
3892,2014 1 1 4 57,5
3893,2014 1 1 4 57,6
3894,2014 1 1 4 57,7
3895,2014 1 1 4 57,10
3896,2014 1 1 4 57,19
3897,2014 1 1 4 57,25
3898,2014 1 1 4 57,31
3899,2014 1 1 4 57,32
3900,2014 1 1 4 57,38
3901,2014 1 1 4 57,38
3902,2014 1 1 4 57,69
3903,2014 1 1 4 57,141
3904,2014 1 1 4 58,4
3905,2014 1 1 4 58,5
3906,2014 1 1 4 58,5
3907,2014 1 1 4 58,6
3908,2014 1 1 4 58,8
3909,2014 1 1 4 58,9
3910,2014 1 1 4 58,9
3911,2014 1 1 4 58,12
3912,2014 1 1 4 58,15
3913,2014 1 1 4 58,23
3914,2014 1 1 4 58,73
3915,2014 1 1 4 59,2
3916,2014 1 1 4 59,2
3917,2014 1 1 4 59,3
3918,2014 1 1 4 59,4
3919,2014 1 1 4 59,6
3920,2014 1 1 4 59,14
3921,2014 1 1 4 59,16
3922,2014 1 1 4 59,16
3923,2014 1 1 4 59,27
3924,2014 1 1 4 59,28
3925,2014 1 1 4 59,35
3926,2014 1 1 4 59,40
3927,2014 1 1 4 59,80
3928,2014 1 1 4 59,241
3929,2014 1 1 5 0,3
3930,2014 1 1 5 0,4
3931,2014 1 1 5 0,6
3932,2014 1 1 5 0,10
3933,2014 1 1 5 0,20
3934,2014 1 1 5 0,22
3935,2014 1 1 5 0,24
3936,2014 1 1 5 0,80
3937,2014 1 1 5 0,89
3938,2014 1 1 5 1,1
3939,2014 1 1 5 1,2
3940,2014 1 1 5 1,3
3941,2014 1 1 5 1,5
3942,2014 1 1 5 1,6
3943,2014 1 1 5 1,8
3944,2014 1 1 5 1,9
3945,2014 1 1 5 1,10
3946,2014 1 1 5 1,15
3947,2014 1 1 5 1,16
3948,2014 1 1 5 1,24
3949,2014 1 1 5 1,29
3950,2014 1 1 5 1,32
3951,2014 1 1 5 1,39
3952,2014 1 1 5 1,43
3953,2014 1 1 5 1,72
3954,2014 1 1 5 2,3
3955,2014 1 1 5 2,3
3956,2014 1 1 5 2,3
3957,2014 1 1 5 2,5
3958,2014 1 1 5 2,6
3959,2014 1 1 5 2,8
3960,2014 1 1 5 2,12
3961,2014 1 1 5 2,14
3962,2014 1 1 5 2,17
3963,2014 1 1 5 2,19
3964,2014 1 1 5 2,43
3965,2014 1 1 5 2,54
3966,2014 1 1 5 2,249
3967,2014 1 1 5 3,4
3968,2014 1 1 5 3,8
3969,2014 1 1 5 3,9
3970,2014 1 1 5 3,9
3971,2014 1 1 5 3,9
3972,2014 1 1 5 3,10
3973,2014 1 1 5 3,19
3974,2014 1 1 5 3,24
3975,2014 1 1 5 3,26
3976,2014 1 1 5 3,26
3977,2014 1 1 5 3,28
3978,2014 1 1 5 3,32
3979,2014 1 1 5 3,41
3980,2014 1 1 5 4,2
3981,2014 1 1 5 4,3
3982,2014 1 1 5 4,3
3983,2014 1 1 5 4,7
3984,2014 1 1 5 4,7
3985,2014 1 1 5 4,8
3986,2014 1 1 5 4,11
3987,2014 1 1 5 4,14
3988,2014 1 1 5 4,15
3989,2014 1 1 5 4,15
3990,2014 1 1 5 4,23
3991,2014 1 1 5 4,26
3992,2014 1 1 5 4,26
3993,2014 1 1 5 4,73
3994,2014 1 1 5 4,77
3995,2014 1 1 5 4,86
3996,2014 1 1 5 4,161
3997,2014 1 1 5 5,4
3998,2014 1 1 5 5,4
3999,2014 1 1 5 5,5
4000,2014 1 1 5 5,9
4001,2014 1 1 5 5,10
4002,2014 1 1 5 5,14
4003,2014 1 1 5 5,16
4004,2014 1 1 5 5,17
4005,2014 1 1 5 5,18
4006,2014 1 1 5 5,19
4007,2014 1 1 5 5,26
4008,2014 1 1 5 5,39
4009,2014 1 1 5 5,41
4010,2014 1 1 5 6,2
4011,2014 1 1 5 6,3
4012,2014 1 1 5 6,3
4013,2014 1 1 5 6,5
4014,2014 1 1 5 6,5
4015,2014 1 1 5 6,5
4016,2014 1 1 5 6,7
4017,2014 1 1 5 6,9
4018,2014 1 1 5 6,11
4019,2014 1 1 5 6,12
4020,2014 1 1 5 6,14
4021,2014 1 1 5 6,19
4022,2014 1 1 5 6,31
4023,2014 1 1 5 6,38
4024,2014 1 1 5 6,57
4025,2014 1 1 5 7,1
4026,2014 1 1 5 7,2
4027,2014 1 1 5 7,6
4028,2014 1 1 5 7,6
4029,2014 1 1 5 7,7
4030,2014 1 1 5 7,9
4031,2014 1 1 5 7,10
4032,2014 1 1 5 7,11
4033,2014 1 1 5 7,12
4034,2014 1 1 5 7,15
4035,2014 1 1 5 7,18
4036,2014 1 1 5 7,19
4037,2014 1 1 5 7,20
4038,2014 1 1 5 7,24
4039,2014 1 1 5 7,32
4040,2014 1 1 5 7,181
4041,2014 1 1 5 8,3
4042,2014 1 1 5 8,5
4043,2014 1 1 5 8,6
4044,2014 1 1 5 8,13
4045,2014 1 1 5 8,15
4046,2014 1 1 5 8,16
4047,2014 1 1 5 8,17
4048,2014 1 1 5 8,20
4049,2014 1 1 5 9,2
4050,2014 1 1 5 9,4
4051,2014 1 1 5 9,7
4052,2014 1 1 5 9,7
4053,2014 1 1 5 9,10
4054,2014 1 1 5 9,11
4055,2014 1 1 5 9,13
4056,2014 1 1 5 9,15
4057,2014 1 1 5 9,24
4058,2014 1 1 5 9,24
4059,2014 1 1 5 9,26
4060,2014 1 1 5 9,27
4061,2014 1 1 5 9,31
4062,2014 1 1 5 9,109
4063,2014 1 1 5 10,2
4064,2014 1 1 5 10,2
4065,2014 1 1 5 10,2
4066,2014 1 1 5 10,5
4067,2014 1 1 5 10,9
4068,2014 1 1 5 10,9
4069,2014 1 1 5 10,22
4070,2014 1 1 5 10,25
4071,2014 1 1 5 10,33
4072,2014 1 1 5 10,45
4073,2014 1 1 5 11,1
4074,2014 1 1 5 11,3
4075,2014 1 1 5 11,17
4076,2014 1 1 5 11,17
4077,2014 1 1 5 11,18
4078,2014 1 1 5 11,21
4079,2014 1 1 5 11,48
4080,2014 1 1 5 11,84
4081,2014 1 1 5 11,147
4082,2014 1 1 5 12,1
4083,2014 1 1 5 12,2
4084,2014 1 1 5 12,3
4085,2014 1 1 5 12,3
4086,2014 1 1 5 12,4
4087,2014 1 1 5 12,5
4088,2014 1 1 5 12,6
4089,2014 1 1 5 12,8
4090,2014 1 1 5 12,19
4091,2014 1 1 5 12,19
4092,2014 1 1 5 12,30
4093,2014 1 1 5 12,30
4094,2014 1 1 5 12,30
4095,2014 1 1 5 12,56
4096,2014 1 1 5 12,75
4097,2014 1 1 5 12,85
4098,2014 1 1 5 13,2
4099,2014 1 1 5 13,4
4100,2014 1 1 5 13,4
4101,2014 1 1 5 13,6
4102,2014 1 1 5 13,9
4103,2014 1 1 5 13,9
4104,2014 1 1 5 13,9
4105,2014 1 1 5 13,11
4106,2014 1 1 5 13,16
4107,2014 1 1 5 13,16
4108,2014 1 1 5 13,19
4109,2014 1 1 5 13,20
4110,2014 1 1 5 13,20
4111,2014 1 1 5 13,28
4112,2014 1 1 5 13,29
4113,2014 1 1 5 13,31
4114,2014 1 1 5 13,37
4115,2014 1 1 5 13,58
4116,2014 1 1 5 13,120
4117,2014 1 1 5 14,1
4118,2014 1 1 5 14,2
4119,2014 1 1 5 14,4
4120,2014 1 1 5 14,4
4121,2014 1 1 5 14,4
4122,2014 1 1 5 14,6
4123,2014 1 1 5 14,12
4124,2014 1 1 5 14,14
4125,2014 1 1 5 14,16
4126,2014 1 1 5 14,27
4127,2014 1 1 5 14,61
4128,2014 1 1 5 15,4
4129,2014 1 1 5 15,6
4130,2014 1 1 5 15,9
4131,2014 1 1 5 15,9
4132,2014 1 1 5 15,10
4133,2014 1 1 5 15,14
4134,2014 1 1 5 15,20
4135,2014 1 1 5 15,49
4136,2014 1 1 5 16,1
4137,2014 1 1 5 16,4
4138,2014 1 1 5 16,6
4139,2014 1 1 5 16,8
4140,2014 1 1 5 16,9
4141,2014 1 1 5 16,18
4142,2014 1 1 5 16,31
4143,2014 1 1 5 16,32
4144,2014 1 1 5 17,3
4145,2014 1 1 5 17,4
4146,2014 1 1 5 17,4
4147,2014 1 1 5 17,5
4148,2014 1 1 5 17,6
4149,2014 1 1 5 17,6
4150,2014 1 1 5 17,8
4151,2014 1 1 5 17,9
4152,2014 1 1 5 17,9
4153,2014 1 1 5 17,15
4154,2014 1 1 5 17,25
4155,2014 1 1 5 17,40
4156,2014 1 1 5 17,72
4157,2014 1 1 5 18,3
4158,2014 1 1 5 18,6
4159,2014 1 1 5 18,6
4160,2014 1 1 5 18,6
4161,2014 1 1 5 18,11
4162,2014 1 1 5 18,15
4163,2014 1 1 5 18,16
4164,2014 1 1 5 18,17
4165,2014 1 1 5 18,22
4166,2014 1 1 5 18,25
4167,2014 1 1 5 18,32
4168,2014 1 1 5 18,35
4169,2014 1 1 5 18,90
4170,2014 1 1 5 19,1
4171,2014 1 1 5 19,2
4172,2014 1 1 5 19,4
4173,2014 1 1 5 19,5
4174,2014 1 1 5 19,11
4175,2014 1 1 5 19,18
4176,2014 1 1 5 19,19
4177,2014 1 1 5 19,40
4178,2014 1 1 5 19,40
4179,2014 1 1 5 19,154
4180,2014 1 1 5 19,180
4181,2014 1 1 5 20,4
4182,2014 1 1 5 20,4
4183,2014 1 1 5 20,5
4184,2014 1 1 5 20,8
4185,2014 1 1 5 20,10
4186,2014 1 1 5 20,10
4187,2014 1 1 5 20,13
4188,2014 1 1 5 20,13
4189,2014 1 1 5 20,15
4190,2014 1 1 5 20,18
4191,2014 1 1 5 20,19
4192,2014 1 1 5 20,19
4193,2014 1 1 5 20,40
4194,2014 1 1 5 20,102
4195,2014 1 1 5 21,3
4196,2014 1 1 5 21,6
4197,2014 1 1 5 21,9
4198,2014 1 1 5 21,11
4199,2014 1 1 5 21,20
4200,2014 1 1 5 21,30
4201,2014 1 1 5 21,32
4202,2014 1 1 5 21,34
4203,2014 1 1 5 21,43
4204,2014 1 1 5 21,123
4205,2014 1 1 5 22,1
4206,2014 1 1 5 22,4
4207,2014 1 1 5 22,5
4208,2014 1 1 5 22,7
4209,2014 1 1 5 22,8
4210,2014 1 1 5 22,8
4211,2014 1 1 5 22,8
4212,2014 1 1 5 22,9
4213,2014 1 1 5 22,9
4214,2014 1 1 5 22,11
